alerta_id,codigo_alerta,entidad_tipo,entidad_id,dataset_origen,severidad,descripcion
EXP-000747,CIR-01,voter_id,V001003,03_registro_sufragio.csv,alta,Voto registrado en mesa distinta de la asignada.
EXP-000748,CIR-02,voter_id,V003603,03_registro_sufragio.csv,critica,Voto registrado en circunscripción no autorizada.
EXP-000749,CIR-02,voter_id,V004061,03_registro_sufragio.csv,critica,Voto registrado en circunscripción no autorizada.
EXP-000750,CIR-01,voter_id,V002992,03_registro_sufragio.csv,alta,Voto registrado en mesa distinta de la asignada.
EXP-000751,CIR-02,voter_id,V000727,03_registro_sufragio.csv,critica,Voto registrado en circunscripción no autorizada.
EXP-000752,CIR-02,voter_id,V000635,03_registro_sufragio.csv,critica,Voto registrado en circunscripción no autorizada.
EXP-000753,CIR-02,voter_id,V003827,03_registro_sufragio.csv,critica,Voto registrado en circunscripción no autorizada.
EXP-000754,CIR-02,voter_id,V000261,03_registro_sufragio.csv,critica,Voto registrado en circunscripción no autorizada.
EXP-000755,CIR-01,voter_id,V004372,03_registro_sufragio.csv,alta,Voto registrado en mesa distinta de la asignada.
EXP-000756,CIR-01,voter_id,V004490,03_registro_sufragio.csv,alta,Voto registrado en mesa distinta de la asignada.
EXP-000757,CIR-02,voter_id,V002963,03_registro_sufragio.csv,critica,Voto registrado en circunscripción no autorizada.
EXP-000758,CIR-02,voter_id,V002141,03_registro_sufragio.csv,critica,Voto registrado en circunscripción no autorizada.
EXP-000759,CIR-01,voter_id,V002988,03_registro_sufragio.csv,alta,Voto registrado en mesa distinta de la asignada.
EXP-000760,CIR-01,voter_id,V003238,03_registro_sufragio.csv,alta,Voto registrado en mesa distinta de la asignada.
EXP-000761,CIR-02,voter_id,V001469,03_registro_sufragio.csv,critica,Voto registrado en circunscripción no autorizada.
EXP-000762,CIR-02,voter_id,V003642,03_registro_sufragio.csv,critica,Voto registrado en circunscripción no autorizada.
EXP-000763,CIR-01,voter_id,V000425,03_registro_sufragio.csv,alta,Voto registrado en mesa distinta de la asignada.
EXP-000764,CIR-01,voter_id,V001937,03_registro_sufragio.csv,alta,Voto registrado en mesa distinta de la asignada.
EXP-000765,CIR-01,voter_id,V004725,03_registro_sufragio.csv,alta,Voto registrado en mesa distinta de la asignada.
EXP-000766,CIR-01,voter_id,V002297,03_registro_sufragio.csv,alta,Voto registrado en mesa distinta de la asignada.
EXP-000767,CIR-02,voter_id,V004378,03_registro_sufragio.csv,critica,Voto registrado en circunscripción no autorizada.
EXP-000768,CIR-01,voter_id,V001475,03_registro_sufragio.csv,alta,Voto registrado en mesa distinta de la asignada.
EXP-000769,CIR-02,voter_id,V002914,03_registro_sufragio.csv,critica,Voto registrado en circunscripción no autorizada.
EXP-000770,CIR-01,voter_id,V000533,03_registro_sufragio.csv,alta,Voto registrado en mesa distinta de la asignada.
EXP-000771,CIR-01,voter_id,V001102,03_registro_sufragio.csv,alta,Voto registrado en mesa distinta de la asignada.
EXP-000772,CIR-01,voter_id,V004990,03_registro_sufragio.csv,alta,Voto registrado en mesa distinta de la asignada.
EXP-000773,CIR-02,voter_id,V003042,03_registro_sufragio.csv,critica,Voto registrado en circunscripción no autorizada.
EXP-000774,CIR-02,voter_id,V001165,03_registro_sufragio.csv,critica,Voto registrado en circunscripción no autorizada.
EXP-000775,CIR-02,voter_id,V000087,03_registro_sufragio.csv,critica,Voto registrado en circunscripción no autorizada.
EXP-000776,CIR-02,voter_id,V003973,03_registro_sufragio.csv,critica,Voto registrado en circunscripción no autorizada.
EXP-000777,CIR-01,voter_id,V004301,03_registro_sufragio.csv,alta,Voto registrado en mesa distinta de la asignada.
EXP-000778,CIR-01,voter_id,V000146,03_registro_sufragio.csv,alta,Voto registrado en mesa distinta de la asignada.
EXP-000779,CIR-02,voter_id,V000958,03_registro_sufragio.csv,critica,Voto registrado en circunscripción no autorizada.
EXP-000780,CIR-02,voter_id,V002133,03_registro_sufragio.csv,critica,Voto registrado en circunscripción no autorizada.
EXP-000781,CIR-01,voter_id,V000466,03_registro_sufragio.csv,alta,Voto registrado en mesa distinta de la asignada.
EXP-000782,CIR-01,voter_id,V001249,03_registro_sufragio.csv,alta,Voto registrado en mesa distinta de la asignada.
EXP-000783,CIR-01,voter_id,V001695,03_registro_sufragio.csv,alta,Voto registrado en mesa distinta de la asignada.
EXP-000784,CIR-02,voter_id,V004752,03_registro_sufragio.csv,critica,Voto registrado en circunscripción no autorizada.
EXP-000785,CIR-01,voter_id,V001865,03_registro_sufragio.csv,alta,Voto registrado en mesa distinta de la asignada.
EXP-000786,CIR-02,voter_id,V001493,03_registro_sufragio.csv,critica,Voto registrado en circunscripción no autorizada.
EXP-000787,CIR-02,voter_id,V002654,03_registro_sufragio.csv,critica,Voto registrado en circunscripción no autorizada.
EXP-000788,CIR-01,voter_id,V001019,03_registro_sufragio.csv,alta,Voto registrado en mesa distinta de la asignada.
EXP-000789,CIR-01,voter_id,V004318,03_registro_sufragio.csv,alta,Voto registrado en mesa distinta de la asignada.
EXP-000790,CIR-01,voter_id,V004123,03_registro_sufragio.csv,alta,Voto registrado en mesa distinta de la asignada.
EXP-000791,CIR-01,voter_id,V004859,03_registro_sufragio.csv,alta,Voto registrado en mesa distinta de la asignada.
EXP-000792,CIR-02,voter_id,V003826,03_registro_sufragio.csv,critica,Voto registrado en circunscripción no autorizada.
EXP-000793,CIR-01,voter_id,V004769,03_registro_sufragio.csv,alta,Voto registrado en mesa distinta de la asignada.
EXP-000794,CIR-02,voter_id,V000086,03_registro_sufragio.csv,critica,Voto registrado en circunscripción no autorizada.
EXP-000795,CIR-02,voter_id,V002093,03_registro_sufragio.csv,critica,Voto registrado en circunscripción no autorizada.
EXP-000796,CIR-02,voter_id,V004072,03_registro_sufragio.csv,critica,Voto registrado en circunscripción no autorizada.
EXP-000797,CIR-02,voter_id,V004555,03_registro_sufragio.csv,critica,Voto registrado en circunscripción no autorizada.
EXP-000798,CIR-01,voter_id,V000463,03_registro_sufragio.csv,alta,Voto registrado en mesa distinta de la asignada.
EXP-000799,CIR-02,voter_id,V002275,03_registro_sufragio.csv,critica,Voto registrado en circunscripción no autorizada.
EXP-000800,CIR-01,voter_id,V001171,03_registro_sufragio.csv,alta,Voto registrado en mesa distinta de la asignada.
EXP-000801,CIR-01,voter_id,V003916,03_registro_sufragio.csv,alta,Voto registrado en mesa distinta de la asignada.
EXP-000802,CIR-02,voter_id,V004520,03_registro_sufragio.csv,critica,Voto registrado en circunscripción no autorizada.
EXP-000803,CIR-02,voter_id,V004225,03_registro_sufragio.csv,critica,Voto registrado en circunscripción no autorizada.
EXP-000804,CIR-02,voter_id,V003637,03_registro_sufragio.csv,critica,Voto registrado en circunscripción no autorizada.
EXP-000805,CIR-01,voter_id,V004319,03_registro_sufragio.csv,alta,Voto registrado en mesa distinta de la asignada.
EXP-000806,CIR-02,voter_id,V004676,03_registro_sufragio.csv,critica,Voto registrado en circunscripción no autorizada.
EXP-000807,CIR-01,voter_id,V003268,03_registro_sufragio.csv,alta,Voto registrado en mesa distinta de la asignada.
EXP-000808,CIR-01,voter_id,V003871,03_registro_sufragio.csv,alta,Voto registrado en mesa distinta de la asignada.
EXP-000809,CIR-01,voter_id,V002780,03_registro_sufragio.csv,alta,Voto registrado en mesa distinta de la asignada.
EXP-000810,CIR-02,voter_id,V002209,03_registro_sufragio.csv,critica,Voto registrado en circunscripción no autorizada.
EXP-000811,CIR-02,voter_id,V000458,03_registro_sufragio.csv,critica,Voto registrado en circunscripción no autorizada.
EXP-000812,CIR-01,voter_id,V000099,03_registro_sufragio.csv,alta,Voto registrado en mesa distinta de la asignada.
EXP-000813,CIR-01,voter_id,V000596,03_registro_sufragio.csv,alta,Voto registrado en mesa distinta de la asignada.
EXP-000814,CIR-02,voter_id,V001466,03_registro_sufragio.csv,critica,Voto registrado en circunscripción no autorizada.
EXP-000815,CIR-01,voter_id,V001687,03_registro_sufragio.csv,alta,Voto registrado en mesa distinta de la asignada.
EXP-000816,CIR-02,voter_id,V003736,03_registro_sufragio.csv,critica,Voto registrado en circunscripción no autorizada.
EXP-000817,CIR-02,voter_id,V001565,03_registro_sufragio.csv,critica,Voto registrado en circunscripción no autorizada.
EXP-000818,CIR-02,voter_id,V000866,03_registro_sufragio.csv,critica,Voto registrado en circunscripción no autorizada.
EXP-000819,CIR-02,voter_id,V003373,03_registro_sufragio.csv,critica,Voto registrado en circunscripción no autorizada.
EXP-000820,CIR-02,voter_id,V000876,03_registro_sufragio.csv,critica,Voto registrado en circunscripción no autorizada.
EXP-000821,CIR-01,voter_id,V003790,03_registro_sufragio.csv,alta,Voto registrado en mesa distinta de la asignada.
EXP-000822,CIR-02,voter_id,V002488,03_registro_sufragio.csv,critica,Voto registrado en circunscripción no autorizada.
EXP-000823,CIR-02,voter_id,V001485,03_registro_sufragio.csv,critica,Voto registrado en circunscripción no autorizada.
EXP-000824,CIR-01,voter_id,V001825,03_registro_sufragio.csv,alta,Voto registrado en mesa distinta de la asignada.
EXP-000825,CIR-02,voter_id,V000343,03_registro_sufragio.csv,critica,Voto registrado en circunscripción no autorizada.
EXP-000826,CIR-02,voter_id,V000528,03_registro_sufragio.csv,critica,Voto registrado en circunscripción no autorizada.
EXP-000827,CIR-02,voter_id,V003685,03_registro_sufragio.csv,critica,Voto registrado en circunscripción no autorizada.
EXP-000828,CIR-02,voter_id,V001177,03_registro_sufragio.csv,critica,Voto registrado en circunscripción no autorizada.
EXP-000829,CIR-01,voter_id,V002622,03_registro_sufragio.csv,alta,Voto registrado en mesa distinta de la asignada.
EXP-000830,CIR-01,voter_id,V000925,03_registro_sufragio.csv,alta,Voto registrado en mesa distinta de la asignada.
EXP-000831,CIR-02,voter_id,V003099,03_registro_sufragio.csv,critica,Voto registrado en circunscripción no autorizada.
EXP-000832,CIR-02,voter_id,V001456,03_registro_sufragio.csv,critica,Voto registrado en circunscripción no autorizada.
EXP-000833,CIR-01,voter_id,V002298,03_registro_sufragio.csv,alta,Voto registrado en mesa distinta de la asignada.
EXP-000834,SUF-03,suffrage_id,SUF-0001508,03_registro_sufragio.csv,alta,Check-in fuera de horario electoral.
EXP-000835,SUF-03,suffrage_id,SUF-0000435,03_registro_sufragio.csv,alta,Check-in fuera de horario electoral.
EXP-000836,SUF-03,suffrage_id,SUF-0001802,03_registro_sufragio.csv,alta,Check-in fuera de horario electoral.
EXP-000837,SUF-03,suffrage_id,SUF-0002509,03_registro_sufragio.csv,alta,Check-in fuera de horario electoral.
EXP-000838,SUF-03,suffrage_id,SUF-0001599,03_registro_sufragio.csv,alta,Check-in fuera de horario electoral.
EXP-000839,SUF-03,suffrage_id,SUF-0001655,03_registro_sufragio.csv,alta,Check-in fuera de horario electoral.
EXP-000840,SUF-03,suffrage_id,SUF-0001503,03_registro_sufragio.csv,alta,Check-in fuera de horario electoral.
EXP-000841,SUF-03,suffrage_id,SUF-0001869,03_registro_sufragio.csv,alta,Check-in fuera de horario electoral.
EXP-000842,SUF-03,suffrage_id,SUF-0000389,03_registro_sufragio.csv,alta,Check-in fuera de horario electoral.
EXP-000843,SUF-03,suffrage_id,SUF-0003118,03_registro_sufragio.csv,alta,Check-in fuera de horario electoral.
EXP-000844,SUF-03,suffrage_id,SUF-0003059,03_registro_sufragio.csv,alta,Check-in fuera de horario electoral.
EXP-000845,SUF-03,suffrage_id,SUF-0002476,03_registro_sufragio.csv,alta,Check-in fuera de horario electoral.
EXP-000846,SUF-03,suffrage_id,SUF-0000857,03_registro_sufragio.csv,alta,Check-in fuera de horario electoral.
EXP-000847,SUF-03,suffrage_id,SUF-0000616,03_registro_sufragio.csv,alta,Check-in fuera de horario electoral.
EXP-000848,SUF-03,suffrage_id,SUF-0001903,03_registro_sufragio.csv,alta,Check-in fuera de horario electoral.
EXP-000849,SUF-03,suffrage_id,SUF-0000525,03_registro_sufragio.csv,alta,Check-in fuera de horario electoral.
EXP-000850,SUF-03,suffrage_id,SUF-0003387,03_registro_sufragio.csv,alta,Check-in fuera de horario electoral.
EXP-000851,SUF-03,suffrage_id,SUF-0001569,03_registro_sufragio.csv,alta,Check-in fuera de horario electoral.
EXP-000852,SUF-03,suffrage_id,SUF-0000953,03_registro_sufragio.csv,alta,Check-in fuera de horario electoral.
EXP-000853,SUF-03,suffrage_id,SUF-0000751,03_registro_sufragio.csv,alta,Check-in fuera de horario electoral.
EXP-000854,SUF-03,suffrage_id,SUF-0001952,03_registro_sufragio.csv,alta,Check-in fuera de horario electoral.
EXP-000855,SUF-03,suffrage_id,SUF-0003105,03_registro_sufragio.csv,alta,Check-in fuera de horario electoral.
EXP-000856,SUF-03,suffrage_id,SUF-0003060,03_registro_sufragio.csv,alta,Check-in fuera de horario electoral.
EXP-000857,SUF-03,suffrage_id,SUF-0001571,03_registro_sufragio.csv,alta,Check-in fuera de horario electoral.
EXP-000858,SUF-03,suffrage_id,SUF-0002038,03_registro_sufragio.csv,alta,Check-in fuera de horario electoral.
EXP-000859,SUF-03,suffrage_id,SUF-0001946,03_registro_sufragio.csv,alta,Check-in fuera de horario electoral.
EXP-000860,SUF-03,suffrage_id,SUF-0000082,03_registro_sufragio.csv,alta,Check-in fuera de horario electoral.
EXP-000861,SUF-03,suffrage_id,SUF-0002728,03_registro_sufragio.csv,alta,Check-in fuera de horario electoral.
EXP-000862,SUF-03,suffrage_id,SUF-0002278,03_registro_sufragio.csv,alta,Check-in fuera de horario electoral.
EXP-000863,SUF-03,suffrage_id,SUF-0001765,03_registro_sufragio.csv,alta,Check-in fuera de horario electoral.
EXP-000864,SUF-03,suffrage_id,SUF-0003365,03_registro_sufragio.csv,alta,Check-in fuera de horario electoral.
EXP-000865,SUF-03,suffrage_id,SUF-0001786,03_registro_sufragio.csv,alta,Check-in fuera de horario electoral.
EXP-000866,SUF-03,suffrage_id,SUF-0001982,03_registro_sufragio.csv,alta,Check-in fuera de horario electoral.
EXP-000867,SUF-03,suffrage_id,SUF-0001523,03_registro_sufragio.csv,alta,Check-in fuera de horario electoral.
EXP-000868,SUF-03,suffrage_id,SUF-0002289,03_registro_sufragio.csv,alta,Check-in fuera de horario electoral.
EXP-000869,SUF-03,suffrage_id,SUF-0000461,03_registro_sufragio.csv,alta,Check-in fuera de horario electoral.
EXP-000870,SUF-03,suffrage_id,SUF-0002825,03_registro_sufragio.csv,alta,Check-in fuera de horario electoral.
EXP-000871,SUF-03,suffrage_id,SUF-0003166,03_registro_sufragio.csv,alta,Check-in fuera de horario electoral.
EXP-000872,SUF-03,suffrage_id,SUF-0000641,03_registro_sufragio.csv,alta,Check-in fuera de horario electoral.
EXP-000873,SUF-03,suffrage_id,SUF-0002049,03_registro_sufragio.csv,alta,Check-in fuera de horario electoral.
EXP-000874,SUF-03,suffrage_id,SUF-0003111,03_registro_sufragio.csv,alta,Check-in fuera de horario electoral.
EXP-000875,SUF-03,suffrage_id,SUF-0002157,03_registro_sufragio.csv,alta,Check-in fuera de horario electoral.
EXP-000876,SUF-03,suffrage_id,SUF-0002039,03_registro_sufragio.csv,alta,Check-in fuera de horario electoral.
EXP-000877,SUF-03,suffrage_id,SUF-0002481,03_registro_sufragio.csv,alta,Check-in fuera de horario electoral.
EXP-000878,SUF-03,suffrage_id,SUF-0002711,03_registro_sufragio.csv,alta,Check-in fuera de horario electoral.
EXP-000879,SUF-03,suffrage_id,SUF-0000167,03_registro_sufragio.csv,alta,Check-in fuera de horario electoral.
EXP-000880,SUF-03,suffrage_id,SUF-0001841,03_registro_sufragio.csv,alta,Check-in fuera de horario electoral.
EXP-000881,SUF-03,suffrage_id,SUF-0000192,03_registro_sufragio.csv,alta,Check-in fuera de horario electoral.
EXP-000882,SUF-03,suffrage_id,SUF-0000708,03_registro_sufragio.csv,alta,Check-in fuera de horario electoral.
EXP-000883,SUF-03,suffrage_id,SUF-0001993,03_registro_sufragio.csv,alta,Check-in fuera de horario electoral.
EXP-000884,SUF-03,suffrage_id,SUF-0001763,03_registro_sufragio.csv,alta,Check-in fuera de horario electoral.
EXP-000885,SUF-03,suffrage_id,SUF-0001804,03_registro_sufragio.csv,alta,Check-in fuera de horario electoral.
EXP-000886,SUF-03,suffrage_id,SUF-0002546,03_registro_sufragio.csv,alta,Check-in fuera de horario electoral.
EXP-000887,SUF-03,suffrage_id,SUF-0001937,03_registro_sufragio.csv,alta,Check-in fuera de horario electoral.
EXP-000888,SUF-03,suffrage_id,SUF-0000341,03_registro_sufragio.csv,alta,Check-in fuera de horario electoral.
EXP-000889,SUF-03,suffrage_id,SUF-0001760,03_registro_sufragio.csv,alta,Check-in fuera de horario electoral.
EXP-000890,SUF-03,suffrage_id,SUF-0001009,03_registro_sufragio.csv,alta,Check-in fuera de horario electoral.
EXP-000891,SUF-03,suffrage_id,SUF-0003145,03_registro_sufragio.csv,alta,Check-in fuera de horario electoral.
EXP-000892,SUF-03,suffrage_id,SUF-0002435,03_registro_sufragio.csv,alta,Check-in fuera de horario electoral.
EXP-000893,SUF-03,suffrage_id,SUF-0000830,03_registro_sufragio.csv,alta,Check-in fuera de horario electoral.
EXP-000894,SUF-03,suffrage_id,SUF-0002844,03_registro_sufragio.csv,alta,Check-in fuera de horario electoral.
EXP-000895,SUF-03,suffrage_id,SUF-0000586,03_registro_sufragio.csv,alta,Check-in fuera de horario electoral.
EXP-000896,SUF-03,suffrage_id,SUF-0002412,03_registro_sufragio.csv,alta,Check-in fuera de horario electoral.
EXP-000897,SUF-03,suffrage_id,SUF-0002184,03_registro_sufragio.csv,alta,Check-in fuera de horario electoral.
EXP-000898,SUF-03,suffrage_id,SUF-0000622,03_registro_sufragio.csv,alta,Check-in fuera de horario electoral.
EXP-000899,SUF-03,suffrage_id,SUF-0003099,03_registro_sufragio.csv,alta,Check-in fuera de horario electoral.
EXP-000900,SUF-03,suffrage_id,SUF-0000893,03_registro_sufragio.csv,alta,Check-in fuera de horario electoral.
EXP-000901,SUF-03,suffrage_id,SUF-0000249,03_registro_sufragio.csv,alta,Check-in fuera de horario electoral.
EXP-000902,SUF-04,usuario_id,USR-0010,03_registro_sufragio.csv,alta,Operador con concentración atípica de check-ins.
EXP-000903,MAN-01,ballot_id,BAL-0001666,04_clasificacion_votos_manual.csv,alta,Voto objetivamente válido declarado inválido.
EXP-000904,MAN-01,ballot_id,BAL-0001180,04_clasificacion_votos_manual.csv,alta,Voto objetivamente válido declarado inválido.
EXP-000905,MAN-01,ballot_id,BAL-0000626,04_clasificacion_votos_manual.csv,alta,Voto objetivamente válido declarado inválido.
EXP-000906,MAN-01,ballot_id,BAL-0003182,04_clasificacion_votos_manual.csv,alta,Voto objetivamente válido declarado inválido.
EXP-000907,MAN-01,ballot_id,BAL-0001620,04_clasificacion_votos_manual.csv,alta,Voto objetivamente válido declarado inválido.
EXP-000908,MAN-01,ballot_id,BAL-0000885,04_clasificacion_votos_manual.csv,alta,Voto objetivamente válido declarado inválido.
EXP-000909,MAN-01,ballot_id,BAL-0001406,04_clasificacion_votos_manual.csv,alta,Voto objetivamente válido declarado inválido.
EXP-000910,MAN-01,ballot_id,BAL-0001376,04_clasificacion_votos_manual.csv,alta,Voto objetivamente válido declarado inválido.
EXP-000911,MAN-01,ballot_id,BAL-0002319,04_clasificacion_votos_manual.csv,alta,Voto objetivamente válido declarado inválido.
EXP-000912,MAN-01,ballot_id,BAL-0003114,04_clasificacion_votos_manual.csv,alta,Voto objetivamente válido declarado inválido.
EXP-000913,MAN-01,ballot_id,BAL-0001658,04_clasificacion_votos_manual.csv,alta,Voto objetivamente válido declarado inválido.
EXP-000914,MAN-01,ballot_id,BAL-0001448,04_clasificacion_votos_manual.csv,alta,Voto objetivamente válido declarado inválido.
EXP-000915,MAN-01,ballot_id,BAL-0000612,04_clasificacion_votos_manual.csv,alta,Voto objetivamente válido declarado inválido.
EXP-000916,MAN-01,ballot_id,BAL-0000019,04_clasificacion_votos_manual.csv,alta,Voto objetivamente válido declarado inválido.
EXP-000917,MAN-01,ballot_id,BAL-0003046,04_clasificacion_votos_manual.csv,alta,Voto objetivamente válido declarado inválido.
EXP-000918,MAN-01,ballot_id,BAL-0002676,04_clasificacion_votos_manual.csv,alta,Voto objetivamente válido declarado inválido.
EXP-000919,MAN-01,ballot_id,BAL-0001509,04_clasificacion_votos_manual.csv,alta,Voto objetivamente válido declarado inválido.
EXP-000920,MAN-01,ballot_id,BAL-0001979,04_clasificacion_votos_manual.csv,alta,Voto objetivamente válido declarado inválido.
EXP-000921,MAN-01,ballot_id,BAL-0002481,04_clasificacion_votos_manual.csv,alta,Voto objetivamente válido declarado inválido.
EXP-000922,MAN-01,ballot_id,BAL-0000537,04_clasificacion_votos_manual.csv,alta,Voto objetivamente válido declarado inválido.
EXP-000923,MAN-01,ballot_id,BAL-0002643,04_clasificacion_votos_manual.csv,alta,Voto objetivamente válido declarado inválido.
EXP-000924,MAN-01,ballot_id,BAL-0000642,04_clasificacion_votos_manual.csv,alta,Voto objetivamente válido declarado inválido.
EXP-000925,MAN-01,ballot_id,BAL-0000993,04_clasificacion_votos_manual.csv,alta,Voto objetivamente válido declarado inválido.
EXP-000926,MAN-01,ballot_id,BAL-0000677,04_clasificacion_votos_manual.csv,alta,Voto objetivamente válido declarado inválido.
EXP-000927,MAN-01,ballot_id,BAL-0000660,04_clasificacion_votos_manual.csv,alta,Voto objetivamente válido declarado inválido.
EXP-000928,MAN-01,ballot_id,BAL-0000667,04_clasificacion_votos_manual.csv,alta,Voto objetivamente válido declarado inválido.
EXP-000929,MAN-01,ballot_id,BAL-0000904,04_clasificacion_votos_manual.csv,alta,Voto objetivamente válido declarado inválido.
EXP-000930,MAN-01,ballot_id,BAL-0002402,04_clasificacion_votos_manual.csv,alta,Voto objetivamente válido declarado inválido.
EXP-000931,MAN-01,ballot_id,BAL-0002153,04_clasificacion_votos_manual.csv,alta,Voto objetivamente válido declarado inválido.
EXP-000932,MAN-01,ballot_id,BAL-0001829,04_clasificacion_votos_manual.csv,alta,Voto objetivamente válido declarado inválido.
EXP-000933,MAN-01,ballot_id,BAL-0001841,04_clasificacion_votos_manual.csv,alta,Voto objetivamente válido declarado inválido.
EXP-000934,MAN-01,ballot_id,BAL-0003412,04_clasificacion_votos_manual.csv,alta,Voto objetivamente válido declarado inválido.
EXP-000935,MAN-01,ballot_id,BAL-0002002,04_clasificacion_votos_manual.csv,alta,Voto objetivamente válido declarado inválido.
EXP-000936,MAN-01,ballot_id,BAL-0003260,04_clasificacion_votos_manual.csv,alta,Voto objetivamente válido declarado inválido.
EXP-000937,MAN-01,ballot_id,BAL-0001432,04_clasificacion_votos_manual.csv,alta,Voto objetivamente válido declarado inválido.
EXP-000938,MAN-01,ballot_id,BAL-0002216,04_clasificacion_votos_manual.csv,alta,Voto objetivamente válido declarado inválido.
EXP-000939,MAN-01,ballot_id,BAL-0001814,04_clasificacion_votos_manual.csv,alta,Voto objetivamente válido declarado inválido.
EXP-000940,MAN-01,ballot_id,BAL-0002960,04_clasificacion_votos_manual.csv,alta,Voto objetivamente válido declarado inválido.
EXP-000941,MAN-01,ballot_id,BAL-0000627,04_clasificacion_votos_manual.csv,alta,Voto objetivamente válido declarado inválido.
EXP-000942,MAN-01,ballot_id,BAL-0003383,04_clasificacion_votos_manual.csv,alta,Voto objetivamente válido declarado inválido.
EXP-000943,MAN-01,ballot_id,BAL-0000779,04_clasificacion_votos_manual.csv,alta,Voto objetivamente válido declarado inválido.
EXP-000944,MAN-01,ballot_id,BAL-0002568,04_clasificacion_votos_manual.csv,alta,Voto objetivamente válido declarado inválido.
EXP-000945,MAN-01,ballot_id,BAL-0000280,04_clasificacion_votos_manual.csv,alta,Voto objetivamente válido declarado inválido.
EXP-000946,MAN-01,ballot_id,BAL-0000450,04_clasificacion_votos_manual.csv,alta,Voto objetivamente válido declarado inválido.
EXP-000947,MAN-01,ballot_id,BAL-0001765,04_clasificacion_votos_manual.csv,alta,Voto objetivamente válido declarado inválido.
EXP-000948,MAN-01,ballot_id,BAL-0000981,04_clasificacion_votos_manual.csv,alta,Voto objetivamente válido declarado inválido.
EXP-000949,MAN-01,ballot_id,BAL-0003019,04_clasificacion_votos_manual.csv,alta,Voto objetivamente válido declarado inválido.
EXP-000950,MAN-01,ballot_id,BAL-0002192,04_clasificacion_votos_manual.csv,alta,Voto objetivamente válido declarado inválido.
EXP-000951,MAN-01,ballot_id,BAL-0003085,04_clasificacion_votos_manual.csv,alta,Voto objetivamente válido declarado inválido.
EXP-000952,MAN-01,ballot_id,BAL-0001473,04_clasificacion_votos_manual.csv,alta,Voto objetivamente válido declarado inválido.
EXP-000953,MAN-01,ballot_id,BAL-0003012,04_clasificacion_votos_manual.csv,alta,Voto objetivamente válido declarado inválido.
EXP-000954,MAN-02,ballot_id,BAL-0000697,04_clasificacion_votos_manual.csv,alta,Voto objetivamente inválido declarado válido.
EXP-000955,MAN-02,ballot_id,BAL-0002461,04_clasificacion_votos_manual.csv,alta,Voto objetivamente inválido declarado válido.
EXP-000956,MAN-02,ballot_id,BAL-0000673,04_clasificacion_votos_manual.csv,alta,Voto objetivamente inválido declarado válido.
EXP-000957,MAN-02,ballot_id,BAL-0000533,04_clasificacion_votos_manual.csv,alta,Voto objetivamente inválido declarado válido.
EXP-000958,MAN-02,ballot_id,BAL-0002227,04_clasificacion_votos_manual.csv,alta,Voto objetivamente inválido declarado válido.
EXP-000959,MAN-02,ballot_id,BAL-0001172,04_clasificacion_votos_manual.csv,alta,Voto objetivamente inválido declarado válido.
EXP-000960,MAN-02,ballot_id,BAL-0003054,04_clasificacion_votos_manual.csv,alta,Voto objetivamente inválido declarado válido.
EXP-000961,MAN-02,ballot_id,BAL-0001906,04_clasificacion_votos_manual.csv,alta,Voto objetivamente inválido declarado válido.
EXP-000962,MAN-02,ballot_id,BAL-0001251,04_clasificacion_votos_manual.csv,alta,Voto objetivamente inválido declarado válido.
EXP-000963,MAN-02,ballot_id,BAL-0000383,04_clasificacion_votos_manual.csv,alta,Voto objetivamente inválido declarado válido.
EXP-000964,MAN-02,ballot_id,BAL-0002125,04_clasificacion_votos_manual.csv,alta,Voto objetivamente inválido declarado válido.
EXP-000965,MAN-02,ballot_id,BAL-0003120,04_clasificacion_votos_manual.csv,alta,Voto objetivamente inválido declarado válido.
EXP-000966,MAN-02,ballot_id,BAL-0000480,04_clasificacion_votos_manual.csv,alta,Voto objetivamente inválido declarado válido.
EXP-000967,MAN-02,ballot_id,BAL-0002004,04_clasificacion_votos_manual.csv,alta,Voto objetivamente inválido declarado válido.
EXP-000968,MAN-02,ballot_id,BAL-0002886,04_clasificacion_votos_manual.csv,alta,Voto objetivamente inválido declarado válido.
EXP-000969,MAN-02,ballot_id,BAL-0003118,04_clasificacion_votos_manual.csv,alta,Voto objetivamente inválido declarado válido.
EXP-000970,MAN-02,ballot_id,BAL-0001997,04_clasificacion_votos_manual.csv,alta,Voto objetivamente inválido declarado válido.
EXP-000971,MAN-02,ballot_id,BAL-0003299,04_clasificacion_votos_manual.csv,alta,Voto objetivamente inválido declarado válido.
EXP-000972,MAN-02,ballot_id,BAL-0000500,04_clasificacion_votos_manual.csv,alta,Voto objetivamente inválido declarado válido.
EXP-000973,MAN-02,ballot_id,BAL-0001630,04_clasificacion_votos_manual.csv,alta,Voto objetivamente inválido declarado válido.
EXP-000974,MAN-02,ballot_id,BAL-0001400,04_clasificacion_votos_manual.csv,alta,Voto objetivamente inválido declarado válido.
EXP-000975,MAN-02,ballot_id,BAL-0001821,04_clasificacion_votos_manual.csv,alta,Voto objetivamente inválido declarado válido.
EXP-000976,MAN-02,ballot_id,BAL-0000150,04_clasificacion_votos_manual.csv,alta,Voto objetivamente inválido declarado válido.
EXP-000977,MAN-02,ballot_id,BAL-0001901,04_clasificacion_votos_manual.csv,alta,Voto objetivamente inválido declarado válido.
