evento_id,timestamp,usuario_id,rol_usuario,accion,recurso,mesa_id,zona_id,resultado_accion,ip_origen,requiere_aprobacion,aprobado_por,hash_antes,hash_despues
EVT-0001481,2026-06-03 11:15:00,USR-0052,AUDITOR,logout,sistema_electoral,MESA-038,ZONA-03,exito,10.99.36.175,0,,04bfff27ad419bf3,04bfff27ad419bf3
EVT-0001482,2026-06-03 09:12:00,USR-0037,SUPERVISOR_ESCRUTINIO,logout,sistema_electoral,MESA-071,ZONA-01,exito,10.94.249.212,0,,a1df0aace37ca419,a1df0aace37ca419
EVT-0001483,2026-06-03 17:51:00,USR-0014,JURADO_MESA,registrar_checkin,sistema_electoral,MESA-054,ZONA-04,exito,10.2.186.94,0,,b79aa3fc57e11930,b79aa3fc57e11930
EVT-0001484,2026-06-03 19:14:00,USR-0003,OPERADOR_PADRON,logout,sistema_electoral,MESA-006,ZONA-06,exito,10.75.249.148,0,,130607553c9856bf,130607553c9856bf
EVT-0001485,2026-06-03 10:47:00,USR-0017,JURADO_MESA,consultar_alertas,sistema_electoral,MESA-004,ZONA-04,exito,10.41.88.2,0,,b53fb94162bb3e6c,b53fb94162bb3e6c
EVT-0001486,2026-06-03 18:24:00,USR-0029,CLASIFICADOR_MANUAL,consultar_alertas,sistema_electoral,MESA-035,ZONA-10,exito,10.53.57.48,0,,58a94fb2f00ba816,58a94fb2f00ba816
EVT-0001487,2026-06-03 16:45:00,USR-0019,JURADO_MESA,registrar_checkin,sistema_electoral,MESA-002,ZONA-02,exito,10.109.46.73,0,,dd37141b05b09633,dd37141b05b09633
EVT-0001488,2026-06-03 10:22:00,USR-0032,CLASIFICADOR_MANUAL,login,sistema_electoral,MESA-074,ZONA-04,exito,10.30.55.150,0,,13b1e887a6d38896,13b1e887a6d38896
EVT-0001489,2026-06-03 06:04:00,USR-0020,JURADO_MESA,logout,sistema_electoral,MESA-010,ZONA-10,exito,10.253.104.132,0,,a84ecb66afa0a833,a84ecb66afa0a833
EVT-0001490,2026-06-03 14:46:00,USR-0044,OPERADOR_TECNICO,login,sistema_electoral,MESA-049,ZONA-04,fallido,10.234.84.186,0,,2849f79b00590fe9,2849f79b00590fe9
EVT-0001491,2026-06-03 10:48:00,USR-0035,CLASIFICADOR_MANUAL,consultar_alertas,sistema_electoral,MESA-035,ZONA-10,exito,10.236.193.25,0,,52c2139934d02754,52c2139934d02754
EVT-0001492,2026-06-03 06:17:00,USR-0052,AUDITOR,login,sistema_electoral,MESA-059,ZONA-09,exito,10.143.196.35,0,,3a016aa7687fbcce,3a016aa7687fbcce
EVT-0001493,2026-06-03 08:04:00,USR-0013,JURADO_MESA,logout,sistema_electoral,MESA-014,ZONA-04,exito,10.12.94.105,0,,12504f456e117e3a,12504f456e117e3a
EVT-0001494,2026-06-03 12:59:00,USR-0024,JURADO_MESA,consultar_alertas,sistema_electoral,MESA-037,ZONA-02,exito,10.153.167.204,0,,f9e72da62cb2445c,f9e72da62cb2445c
EVT-0001495,2026-06-03 18:04:00,USR-0022,JURADO_MESA,registrar_checkin,sistema_electoral,MESA-017,ZONA-07,exito,10.161.135.147,0,,e513de0667106452,e513de0667106452
EVT-0001496,2026-06-03 16:59:00,USR-0025,JURADO_MESA,logout,sistema_electoral,MESA-057,ZONA-07,exito,10.115.7.148,0,,28456b7cedb56105,28456b7cedb56105
EVT-0001497,2026-06-03 18:36:00,USR-0044,OPERADOR_TECNICO,exportar_reporte,sistema_electoral,MESA-007,ZONA-07,exito,10.203.210.222,0,,a31bbbf56d1c1f25,a31bbbf56d1c1f25
EVT-0001498,2026-06-03 15:35:00,USR-0051,AUDITOR,logout,sistema_electoral,MESA-006,ZONA-06,exito,10.91.15.83,0,,cbdfb734a73ebcd0,cbdfb734a73ebcd0
EVT-0001499,2026-06-03 17:45:00,USR-0013,JURADO_MESA,consultar_alertas,sistema_electoral,MESA-022,ZONA-02,exito,10.184.151.238,0,,089e448d7960cd70,089e448d7960cd70
EVT-0001500,2026-06-03 14:00:00,USR-0039,SUPERVISOR_ESCRUTINIO,modificar_resultado,sistema_electoral,MESA-016,ZONA-06,exito,10.152.188.120,1,USR-0028,f51ad7648f201dde,c914ca91c89d8c66
EVT-0001501,2026-06-03 06:11:00,USR-0037,SUPERVISOR_ESCRUTINIO,aprobar_correccion,sistema_electoral,MESA-038,ZONA-03,exito,10.119.5.19,1,USR-0008,7eb298312e28554f,7eb298312e28554f
EVT-0001502,2026-06-03 15:08:00,USR-0036,SUPERVISOR_ESCRUTINIO,consultar_alertas,sistema_electoral,MESA-055,ZONA-05,exito,10.171.197.72,0,,93d20760d8213fb5,93d20760d8213fb5
EVT-0001503,2026-06-03 18:07:00,USR-0050,ANALISTA_SEGURIDAD,logout,sistema_electoral,MESA-048,ZONA-03,exito,10.99.134.69,0,,8dd89fef83466758,8dd89fef83466758
EVT-0001504,2026-06-03 09:39:00,USR-0040,SUPERVISOR_ESCRUTINIO,aprobar_correccion,sistema_electoral,MESA-017,ZONA-07,exito,10.117.143.195,1,USR-0040,19dd4c0cedb86f0d,791a6bcbfe6753dc
EVT-0001505,2026-06-03 14:19:00,USR-0038,SUPERVISOR_ESCRUTINIO,aprobar_correccion,sistema_electoral,MESA-017,ZONA-07,exito,10.1.72.219,1,USR-0049,1448c493d9c9eeea,1448c493d9c9eeea
EVT-0001506,2026-06-03 11:07:00,USR-0059,SERVICIO_SISTEMA,publicar_reporte,sistema_electoral,MESA-052,ZONA-02,exito,10.39.203.171,0,,47b8482c9b320100,47b8482c9b320100
EVT-0001507,2026-06-03 17:00:00,USR-0040,SUPERVISOR_ESCRUTINIO,logout,sistema_electoral,MESA-060,ZONA-10,exito,10.92.166.123,0,,c15cdfc9361784a3,c15cdfc9361784a3
EVT-0001508,2026-06-03 16:02:00,USR-0002,ADMIN_ELECTORAL,clasificar_voto,sistema_electoral,MESA-007,ZONA-07,exito,10.80.204.51,0,,b1e96d09780a050a,b1e96d09780a050a
EVT-0001509,2026-06-03 12:09:00,USR-0037,SUPERVISOR_ESCRUTINIO,login,sistema_electoral,MESA-039,ZONA-04,exito,10.249.238.246,0,,535d7ad807c88852,535d7ad807c88852
EVT-0001510,2026-06-03 12:39:00,USR-0056,SERVICIO_SISTEMA,publicar_reporte,sistema_electoral,MESA-069,ZONA-09,exito,10.160.169.188,0,,0e0909fc132f7dfd,0e0909fc132f7dfd
EVT-0001511,2026-06-03 10:13:00,USR-0002,ADMIN_ELECTORAL,consultar_alertas,sistema_electoral,MESA-067,ZONA-07,exito,10.219.235.70,0,,998e98ba1d1b1eca,998e98ba1d1b1eca
EVT-0001512,2026-06-03 08:51:00,USR-0015,JURADO_MESA,logout,sistema_electoral,MESA-006,ZONA-06,exito,10.59.206.234,0,,c35a2991fe157f6f,c35a2991fe157f6f
EVT-0001513,2026-06-03 10:03:00,USR-0012,JURADO_MESA,consultar_alertas,sistema_electoral,MESA-050,ZONA-05,exito,10.40.212.130,0,,bfe1f7a40dd20c10,bfe1f7a40dd20c10
EVT-0001514,2026-06-03 14:52:00,USR-0039,SUPERVISOR_ESCRUTINIO,aprobar_correccion,sistema_electoral,MESA-007,ZONA-07,exito,10.252.205.193,1,USR-0018,c96dfcc47d451d58,c96dfcc47d451d58
EVT-0001515,2026-06-03 09:42:00,USR-0031,CLASIFICADOR_MANUAL,consultar_alertas,sistema_electoral,MESA-035,ZONA-10,exito,10.52.217.250,0,,6124cb124f7fe60a,6124cb124f7fe60a
EVT-0001516,2026-06-03 14:45:00,USR-0022,JURADO_MESA,logout,sistema_electoral,MESA-051,ZONA-01,exito,10.154.222.189,0,,a342887a42d92a65,a342887a42d92a65
EVT-0001517,2026-06-03 15:35:00,USR-0058,SERVICIO_SISTEMA,publicar_reporte,sistema_electoral,MESA-042,ZONA-07,exito,10.146.196.59,0,,b80a66c6b5fe8761,b80a66c6b5fe8761
EVT-0001518,2026-06-03 07:36:00,USR-0040,SUPERVISOR_ESCRUTINIO,login,sistema_electoral,MESA-059,ZONA-09,exito,10.109.254.66,0,,32769b0a9f2b15ef,32769b0a9f2b15ef
EVT-0001519,2026-06-03 18:59:00,USR-0035,CLASIFICADOR_MANUAL,aprobar_correccion,sistema_electoral,MESA-060,ZONA-10,fallido,10.154.142.9,1,USR-0035,150a00625bf64959,150a00625bf64959
EVT-0001520,2026-06-03 10:22:00,USR-0010,OPERADOR_PADRON,consultar_alertas,sistema_electoral,MESA-076,ZONA-01,exito,10.186.20.79,0,,08dc740588d0e4b4,08dc740588d0e4b4
EVT-0001521,2026-06-03 14:28:00,USR-0034,CLASIFICADOR_MANUAL,logout,sistema_electoral,MESA-046,ZONA-01,exito,10.98.188.180,0,,39f4aac1dde0068d,39f4aac1dde0068d
EVT-0001522,2026-06-03 18:07:00,USR-0034,CLASIFICADOR_MANUAL,clasificar_voto,sistema_electoral,MESA-058,ZONA-08,exito,10.141.25.121,0,,d7d85e7e819b6a56,d7d85e7e819b6a56
EVT-0001523,2026-06-03 06:02:00,USR-0054,AUDITOR,logout,sistema_electoral,MESA-004,ZONA-04,exito,10.188.225.28,0,,eb5c03b06e7c0dcc,eb5c03b06e7c0dcc
EVT-0001524,2026-06-03 15:52:00,USR-0021,JURADO_MESA,registrar_checkin,sistema_electoral,MESA-072,ZONA-02,fallido,10.31.249.249,0,,898df73d2ec553c6,898df73d2ec553c6
EVT-0001525,2026-06-03 07:50:00,USR-0030,CLASIFICADOR_MANUAL,login,sistema_electoral,MESA-070,ZONA-10,exito,10.103.77.20,0,,e9060d1652218e45,e9060d1652218e45
EVT-0001526,2026-06-03 12:01:00,USR-0013,JURADO_MESA,registrar_checkin,sistema_electoral,MESA-021,ZONA-01,exito,10.47.122.195,0,,7676bcb965f87da7,7676bcb965f87da7
EVT-0001527,2026-06-03 15:21:00,USR-0049,ANALISTA_SEGURIDAD,exportar_reporte,sistema_electoral,MESA-074,ZONA-04,exito,10.209.190.53,0,,c17dc3520c08e1aa,c17dc3520c08e1aa
EVT-0001528,2026-06-03 16:53:00,USR-0024,JURADO_MESA,registrar_checkin,sistema_electoral,MESA-061,ZONA-01,exito,10.67.109.227,0,,2262ba2e6e131588,2262ba2e6e131588
EVT-0001529,2026-06-03 16:33:00,USR-0029,CLASIFICADOR_MANUAL,modificar_resultado,sistema_electoral,MESA-055,ZONA-05,exito,10.95.188.187,1,,2d5f8073dc5ec3f4,2d5f8073dc5ec3f4
EVT-0001530,2026-06-03 15:21:00,USR-0011,JURADO_MESA,logout,sistema_electoral,MESA-026,ZONA-01,exito,10.124.54.91,0,,a874d2fd4debf157,a874d2fd4debf157
EVT-0001531,2026-06-03 08:39:00,USR-0002,ADMIN_ELECTORAL,actualizar_padron,sistema_electoral,MESA-074,ZONA-04,exito,10.40.78.101,0,,ca2273e77bf1889c,ca2273e77bf1889c
EVT-0001532,2026-06-03 11:07:00,USR-0056,SERVICIO_SISTEMA,publicar_reporte,sistema_electoral,MESA-035,ZONA-10,exito,10.172.182.104,0,,be193176deb09143,be193176deb09143
EVT-0001533,2026-06-03 11:03:00,USR-0056,SERVICIO_SISTEMA,generar_hash,sistema_electoral,MESA-040,ZONA-05,exito,10.229.163.45,0,,c7be58c7e345f69f,c7be58c7e345f69f
EVT-0001534,2026-06-03 07:06:00,USR-0042,OPERADOR_TECNICO,consultar_alertas,sistema_electoral,MESA-051,ZONA-01,fallido,10.38.181.103,0,,85cf5893d8416dcc,85cf5893d8416dcc
EVT-0001535,2026-06-03 06:05:00,USR-0002,ADMIN_ELECTORAL,clasificar_voto,sistema_electoral,MESA-052,ZONA-02,exito,10.36.212.51,0,,d678280a3be94630,d678280a3be94630
EVT-0001536,2026-06-03 07:16:00,USR-0024,JURADO_MESA,consultar_alertas,sistema_electoral,MESA-026,ZONA-01,exito,10.45.115.201,0,,a606ae21170a0556,a606ae21170a0556
EVT-0001537,2026-06-03 18:53:00,USR-0006,OPERADOR_PADRON,logout,sistema_electoral,MESA-043,ZONA-08,exito,10.135.211.95,0,,5afcb969d7e6eba6,5afcb969d7e6eba6
EVT-0001538,2026-06-03 11:48:00,USR-0019,JURADO_MESA,registrar_checkin,sistema_electoral,MESA-012,ZONA-02,exito,10.161.107.22,0,,931821c3a57c4f69,931821c3a57c4f69
EVT-0001539,2026-06-03 18:32:00,USR-0044,OPERADOR_TECNICO,login,sistema_electoral,MESA-050,ZONA-05,exito,10.104.13.232,0,,9944cf98fb30fbc9,9944cf98fb30fbc9
EVT-0001540,2026-06-03 11:11:00,USR-0012,JURADO_MESA,modificar_resultado,sistema_electoral,MESA-035,ZONA-10,exito,10.5.205.183,0,,fb3382fd5efb81ee,7c0386cdca461cf9
EVT-0001541,2026-06-03 14:18:00,USR-0028,CLASIFICADOR_MANUAL,clasificar_voto,sistema_electoral,MESA-033,ZONA-08,exito,10.15.66.38,0,,bbfb99bb4eb1cf6e,bbfb99bb4eb1cf6e
EVT-0001542,2026-06-03 09:44:00,USR-0016,JURADO_MESA,cargar_resultado,sistema_electoral,MESA-043,ZONA-08,exito,10.217.183.47,0,,ca981b1e0ff72770,ca981b1e0ff72770
EVT-0001543,2026-06-03 18:31:00,USR-0052,AUDITOR,consultar_alertas,sistema_electoral,MESA-039,ZONA-04,exito,10.14.248.234,0,,aed316a4c0d4e643,aed316a4c0d4e643
EVT-0001544,2026-06-03 08:42:00,USR-0014,JURADO_MESA,registrar_checkin,sistema_electoral,MESA-080,ZONA-05,exito,10.162.201.7,0,,879c48463747e68c,879c48463747e68c
EVT-0001545,2026-06-03 12:22:00,USR-0002,ADMIN_ELECTORAL,login,sistema_electoral,MESA-021,ZONA-01,fallido,10.14.25.117,0,,4d97ecec6e92eda2,4d97ecec6e92eda2
EVT-0001546,2026-06-03 12:31:00,USR-0022,JURADO_MESA,login,sistema_electoral,MESA-049,ZONA-04,exito,10.79.243.20,0,,95e0e12c5955a222,95e0e12c5955a222
EVT-0001547,2026-06-03 16:07:00,USR-0001,ADMIN_ELECTORAL,cargar_resultado,sistema_electoral,MESA-033,ZONA-08,exito,10.167.220.138,0,,ba9036d0f07e04ed,ba9036d0f07e04ed
EVT-0001548,2026-06-03 18:20:00,USR-0037,SUPERVISOR_ESCRUTINIO,cargar_resultado,sistema_electoral,MESA-050,ZONA-05,exito,10.55.75.75,0,,6960d50291c2de0b,6960d50291c2de0b
EVT-0001549,2026-06-03 09:34:00,USR-0002,ADMIN_ELECTORAL,modificar_resultado,sistema_electoral,MESA-045,ZONA-10,exito,10.207.110.117,1,USR-0011,be5ec48f3a0b8df6,d4e022d3304029a1
EVT-0001550,2026-06-03 11:17:00,USR-0047,ANALISTA_SEGURIDAD,login,sistema_electoral,MESA-023,ZONA-03,exito,10.71.95.241,0,,b2dae3f44b225b21,b2dae3f44b225b21
EVT-0001551,2026-06-03 06:21:00,USR-0049,ANALISTA_SEGURIDAD,exportar_reporte,sistema_electoral,MESA-028,ZONA-03,exito,10.6.238.31,0,,ea4fec8c37fc8527,ea4fec8c37fc8527
EVT-0001552,2026-06-03 06:50:00,USR-0055,AUDITOR,publicar_reporte,sistema_electoral,MESA-030,ZONA-05,exito,10.20.135.145,0,,0f8e64c5eb79fb60,0f8e64c5eb79fb60
EVT-0001553,2026-06-03 18:33:00,USR-0013,JURADO_MESA,consultar_alertas,sistema_electoral,MESA-067,ZONA-07,fallido,10.117.155.13,0,,73c8159e51ab2eee,73c8159e51ab2eee
EVT-0001554,2026-06-03 14:36:00,USR-0051,AUDITOR,logout,sistema_electoral,MESA-050,ZONA-05,exito,10.165.144.146,0,,bf8ef40cea8ae95a,bf8ef40cea8ae95a
EVT-0001555,2026-06-03 10:18:00,USR-0056,SERVICIO_SISTEMA,publicar_reporte,sistema_electoral,MESA-018,ZONA-08,exito,10.245.128.222,0,,a2f4e808aa97e8f0,a2f4e808aa97e8f0
EVT-0001556,2026-06-03 15:54:00,USR-0042,OPERADOR_TECNICO,exportar_reporte,sistema_electoral,MESA-077,ZONA-02,exito,10.72.68.152,0,,a217a7184abbd03e,a217a7184abbd03e
EVT-0001557,2026-06-03 13:10:00,USR-0031,CLASIFICADOR_MANUAL,login,sistema_electoral,MESA-046,ZONA-01,fallido,10.250.249.127,0,,bf0b73b73cf92dd5,bf0b73b73cf92dd5
EVT-0001558,2026-06-03 14:31:00,USR-0059,SERVICIO_SISTEMA,generar_hash,sistema_electoral,MESA-030,ZONA-05,exito,10.71.67.224,0,,8be2b32bcaad5b43,8be2b32bcaad5b43
EVT-0001559,2026-06-03 18:49:00,USR-0037,SUPERVISOR_ESCRUTINIO,login,sistema_electoral,MESA-019,ZONA-09,exito,10.58.125.23,0,,0027e284d17c1afb,0027e284d17c1afb
EVT-0001560,2026-06-03 09:33:00,USR-0016,JURADO_MESA,login,sistema_electoral,MESA-077,ZONA-02,exito,10.49.106.20,0,,06ae31722f6cbc69,06ae31722f6cbc69
EVT-0001561,2026-06-03 16:56:00,USR-0001,ADMIN_ELECTORAL,consultar_alertas,sistema_electoral,MESA-037,ZONA-02,exito,10.7.241.165,0,,726cd8243d40e824,726cd8243d40e824
EVT-0001562,2026-06-03 11:04:00,USR-0031,CLASIFICADOR_MANUAL,logout,sistema_electoral,MESA-028,ZONA-03,exito,10.52.54.52,0,,89dab1f0ccb4bc75,89dab1f0ccb4bc75
EVT-0001563,2026-06-03 08:49:00,USR-0023,JURADO_MESA,login,sistema_electoral,MESA-040,ZONA-05,exito,10.95.16.205,0,,a831a06e4261c3d6,a831a06e4261c3d6
EVT-0001564,2026-06-03 10:02:00,USR-0011,JURADO_MESA,registrar_checkin,sistema_electoral,MESA-074,ZONA-04,exito,10.42.203.122,0,,2a742cc7a41787f8,2a742cc7a41787f8
EVT-0001565,2026-06-03 14:19:00,USR-0037,SUPERVISOR_ESCRUTINIO,aprobar_correccion,sistema_electoral,MESA-069,ZONA-09,exito,10.114.95.91,1,USR-0039,834e1debef61f491,834e1debef61f491
EVT-0001566,2026-06-03 18:22:00,USR-0055,AUDITOR,consultar_alertas,sistema_electoral,MESA-056,ZONA-06,fallido,10.8.43.113,0,,965e875d3104a4cd,965e875d3104a4cd
EVT-0001567,2026-06-03 18:59:00,USR-0025,JURADO_MESA,registrar_checkin,sistema_electoral,MESA-035,ZONA-10,fallido,10.5.184.232,0,,7cc8733138080ac9,7cc8733138080ac9
EVT-0001568,2026-06-03 16:21:00,USR-0010,OPERADOR_PADRON,login,sistema_electoral,MESA-005,ZONA-05,exito,10.161.188.73,0,,5d225ba401a27529,5d225ba401a27529
EVT-0001569,2026-06-03 06:33:00,USR-0012,JURADO_MESA,registrar_checkin,sistema_electoral,MESA-073,ZONA-03,exito,10.228.56.76,0,,653ddac08e10b7cf,653ddac08e10b7cf
EVT-0001570,2026-06-03 15:54:00,USR-0028,CLASIFICADOR_MANUAL,logout,sistema_electoral,MESA-039,ZONA-04,exito,10.225.235.196,0,,e8fbf26b27338de0,e8fbf26b27338de0
EVT-0001571,2026-06-03 18:27:00,USR-0013,JURADO_MESA,logout,sistema_electoral,MESA-033,ZONA-08,exito,10.123.218.133,0,,16111fb47769c7a0,16111fb47769c7a0
EVT-0001572,2026-06-03 08:37:00,USR-0020,JURADO_MESA,logout,sistema_electoral,MESA-013,ZONA-03,exito,10.105.144.210,0,,9b8083674de4f1d2,9b8083674de4f1d2
EVT-0001573,2026-06-03 07:29:00,USR-0007,OPERADOR_PADRON,logout,sistema_electoral,MESA-059,ZONA-09,exito,10.68.251.242,0,,edbae1b800e78ae1,edbae1b800e78ae1
EVT-0001574,2026-06-03 15:24:00,USR-0005,OPERADOR_PADRON,actualizar_padron,sistema_electoral,MESA-059,ZONA-09,exito,10.176.37.226,0,,8b6e7ce6877caf41,8b6e7ce6877caf41
EVT-0001575,2026-06-03 17:54:00,USR-0022,JURADO_MESA,login,sistema_electoral,MESA-077,ZONA-02,exito,10.206.134.77,0,,ae08f8f495c954a9,ae08f8f495c954a9
EVT-0001576,2026-06-03 08:40:00,USR-0052,AUDITOR,login,sistema_electoral,MESA-037,ZONA-02,exito,10.185.11.123,0,,9cc4132fb3f4e284,9cc4132fb3f4e284
EVT-0001577,2026-06-03 09:42:00,USR-0031,CLASIFICADOR_MANUAL,consultar_alertas,sistema_electoral,MESA-018,ZONA-08,exito,10.169.124.37,0,,cb65ba1ad217197b,cb65ba1ad217197b
EVT-0001578,2026-06-03 13:09:00,USR-0014,JURADO_MESA,consultar_alertas,sistema_electoral,MESA-012,ZONA-02,exito,10.50.117.15,0,,e9d24e5394c84659,e9d24e5394c84659
EVT-0001579,2026-06-03 10:28:00,USR-0056,SERVICIO_SISTEMA,publicar_reporte,sistema_electoral,MESA-080,ZONA-05,exito,10.16.1.34,0,,88eebfba03ff4529,88eebfba03ff4529
EVT-0001580,2026-06-03 13:43:00,USR-0040,SUPERVISOR_ESCRUTINIO,modificar_resultado,sistema_electoral,MESA-048,ZONA-03,exito,10.33.143.209,1,USR-0058,785c05a293a8ad1f,0ba1af2ace8c3cd3
EVT-0001581,2026-06-03 17:32:00,USR-0056,SERVICIO_SISTEMA,generar_hash,sistema_electoral,MESA-028,ZONA-03,exito,10.120.204.58,0,,eac6d6d3e23299d2,eac6d6d3e23299d2
EVT-0001582,2026-06-03 15:48:00,USR-0023,JURADO_MESA,login,sistema_electoral,MESA-002,ZONA-02,exito,10.1.49.77,0,,7c311d06d5da89c9,7c311d06d5da89c9
EVT-0001583,2026-06-03 11:43:00,USR-0025,JURADO_MESA,registrar_checkin,sistema_electoral,MESA-051,ZONA-01,exito,10.100.133.183,0,,aec30a9662e22744,aec30a9662e22744
EVT-0001584,2026-06-03 13:43:00,USR-0034,CLASIFICADOR_MANUAL,consultar_alertas,sistema_electoral,MESA-014,ZONA-04,exito,10.109.247.242,0,,7eeead96bf5965fa,7eeead96bf5965fa
EVT-0001585,2026-06-03 07:02:00,USR-0043,OPERADOR_TECNICO,consultar_alertas,sistema_electoral,MESA-075,ZONA-05,exito,10.251.240.85,0,,ba294a07414465eb,ba294a07414465eb
EVT-0001586,2026-06-03 07:06:00,USR-0020,JURADO_MESA,login,sistema_electoral,MESA-055,ZONA-05,exito,10.83.98.251,0,,4b268ac1516514a9,4b268ac1516514a9
EVT-0001587,2026-06-03 17:18:00,USR-0043,OPERADOR_TECNICO,login,sistema_electoral,MESA-062,ZONA-02,exito,10.224.111.30,0,,1ab8d7ad725a4c63,1ab8d7ad725a4c63
EVT-0001588,2026-06-03 14:03:00,USR-0032,CLASIFICADOR_MANUAL,consultar_alertas,sistema_electoral,MESA-049,ZONA-04,exito,10.104.40.228,0,,70729b9816e854b4,70729b9816e854b4
EVT-0001589,2026-06-03 08:39:00,USR-0032,CLASIFICADOR_MANUAL,logout,sistema_electoral,MESA-062,ZONA-02,exito,10.230.214.102,0,,b5ebc2af7258530f,b5ebc2af7258530f
EVT-0001590,2026-06-03 15:11:00,USR-0028,CLASIFICADOR_MANUAL,consultar_alertas,sistema_electoral,MESA-052,ZONA-02,exito,10.66.104.139,0,,2656adc5af1cc0eb,2656adc5af1cc0eb
EVT-0001591,2026-06-03 13:37:00,USR-0020,JURADO_MESA,login,sistema_electoral,MESA-062,ZONA-02,fallido,10.137.147.153,0,,19726bba3b4b5940,19726bba3b4b5940
EVT-0001592,2026-06-03 14:36:00,USR-0043,OPERADOR_TECNICO,logout,sistema_electoral,MESA-028,ZONA-03,exito,10.196.12.218,0,,f71af4dcafb7edae,f71af4dcafb7edae
EVT-0001593,2026-06-03 18:36:00,USR-0013,JURADO_MESA,consultar_alertas,sistema_electoral,MESA-055,ZONA-05,exito,10.104.87.113,0,,805b506fdf23ea2a,805b506fdf23ea2a
EVT-0001594,2026-06-03 08:44:00,USR-0013,JURADO_MESA,consultar_alertas,sistema_electoral,MESA-029,ZONA-04,exito,10.153.172.60,0,,b972e477c8996f09,b972e477c8996f09
EVT-0001595,2026-06-03 07:06:00,USR-0039,SUPERVISOR_ESCRUTINIO,logout,sistema_electoral,MESA-072,ZONA-02,exito,10.164.25.8,0,,6595371eb0f13afc,6595371eb0f13afc
EVT-0001596,2026-06-03 12:59:00,USR-0033,CLASIFICADOR_MANUAL,login,sistema_electoral,MESA-001,ZONA-01,fallido,10.79.188.45,0,,40d512e05c2a8e62,40d512e05c2a8e62
EVT-0001597,2026-06-03 15:18:00,USR-0050,ANALISTA_SEGURIDAD,modificar_resultado,sistema_electoral,MESA-066,ZONA-06,exito,10.82.224.42,0,,542ac62af8fbeb3e,0f9f8b56317a211e
EVT-0001598,2026-06-03 18:54:00,USR-0010,OPERADOR_PADRON,consultar_alertas,sistema_electoral,MESA-049,ZONA-04,exito,10.54.105.173,0,,884d712f7301da1d,884d712f7301da1d
EVT-0001599,2026-06-03 07:19:00,USR-0055,AUDITOR,exportar_reporte,sistema_electoral,MESA-027,ZONA-02,exito,10.122.131.175,0,,c7d62d865c2b299c,c7d62d865c2b299c
EVT-0001600,2026-06-03 14:34:00,USR-0020,JURADO_MESA,login,sistema_electoral,MESA-015,ZONA-05,exito,10.83.4.59,0,,79df61f7ad64322d,79df61f7ad64322d
EVT-0001601,2026-06-03 11:08:00,USR-0004,OPERADOR_PADRON,actualizar_padron,sistema_electoral,MESA-062,ZONA-02,exito,10.179.154.166,0,,b9d4e271421ed0c2,b9d4e271421ed0c2
EVT-0001602,2026-06-03 07:07:00,USR-0004,OPERADOR_PADRON,login,sistema_electoral,MESA-034,ZONA-09,exito,10.243.21.169,0,,3e0cb219578539dd,3e0cb219578539dd
EVT-0001603,2026-06-03 07:28:00,USR-0009,OPERADOR_PADRON,actualizar_padron,sistema_electoral,MESA-013,ZONA-03,fallido,10.56.190.146,0,,5745d00643cd0992,5745d00643cd0992
EVT-0001604,2026-06-03 09:43:00,USR-0052,AUDITOR,login,sistema_electoral,MESA-031,ZONA-06,exito,10.194.254.245,0,,60f24592ad3427d7,60f24592ad3427d7
EVT-0001605,2026-06-03 13:39:00,USR-0016,JURADO_MESA,consultar_alertas,sistema_electoral,MESA-022,ZONA-02,exito,10.235.246.185,0,,a06fa8c968a26e0d,a06fa8c968a26e0d
EVT-0001606,2026-06-03 11:18:00,USR-0047,ANALISTA_SEGURIDAD,exportar_reporte,sistema_electoral,MESA-067,ZONA-07,exito,10.72.215.23,0,,680232cb01b19ab4,680232cb01b19ab4
EVT-0001607,2026-06-03 10:21:00,USR-0017,JURADO_MESA,logout,sistema_electoral,MESA-037,ZONA-02,exito,10.28.5.196,0,,768758b6e0eb8aa3,768758b6e0eb8aa3
EVT-0001608,2026-06-03 16:32:00,USR-0055,AUDITOR,logout,sistema_electoral,MESA-057,ZONA-07,exito,10.155.188.132,0,,2f134cb90e5dba15,2f134cb90e5dba15
EVT-0001609,2026-06-03 18:24:00,USR-0042,OPERADOR_TECNICO,logout,sistema_electoral,MESA-016,ZONA-06,exito,10.219.7.160,0,,4fe33ff8d77355de,4fe33ff8d77355de
EVT-0001610,2026-06-03 11:19:00,USR-0047,ANALISTA_SEGURIDAD,logout,sistema_electoral,MESA-038,ZONA-03,exito,10.100.158.60,0,,cc25c16e0bdeaedd,cc25c16e0bdeaedd
EVT-0001611,2026-06-03 17:07:00,USR-0009,OPERADOR_PADRON,login,sistema_electoral,MESA-019,ZONA-09,exito,10.219.213.37,0,,c504dcc1b701d000,c504dcc1b701d000
EVT-0001612,2026-06-03 11:14:00,USR-0056,SERVICIO_SISTEMA,generar_hash,sistema_electoral,MESA-046,ZONA-01,exito,10.201.163.58,0,,412114b2aabbe3d2,412114b2aabbe3d2
EVT-0001613,2026-06-03 08:17:00,USR-0043,OPERADOR_TECNICO,exportar_reporte,sistema_electoral,MESA-077,ZONA-02,exito,10.117.149.43,0,,e55aac053aaeaec7,e55aac053aaeaec7
