alerta_id,codigo_alerta,severidad,etapa,entidad_tipo,entidad_id,dataset_origen,descripcion,evidencia,accion_recomendada,score
DET-RES-05-000021,RES-05,media,Resultados por mesa,mesa_id,MESA-018,05_resultados_mesa.csv,Votos nulos o inválidos estadísticamente atípicos,votos_nulos_pct=0.2500; votos_invalidos_pct=0.1818,Revisar actas de nulidad/invalidez y trazas de clasificación.,1
DET-RES-05-000022,RES-05,media,Resultados por mesa,mesa_id,MESA-021,05_resultados_mesa.csv,Votos nulos o inválidos estadísticamente atípicos,votos_nulos_pct=0.2340; votos_invalidos_pct=0.1915,Revisar actas de nulidad/invalidez y trazas de clasificación.,1
DET-RES-05-000023,RES-05,media,Resultados por mesa,mesa_id,MESA-031,05_resultados_mesa.csv,Votos nulos o inválidos estadísticamente atípicos,votos_nulos_pct=0.2364; votos_invalidos_pct=0.2000,Revisar actas de nulidad/invalidez y trazas de clasificación.,1
DET-RES-05-000024,RES-05,media,Resultados por mesa,mesa_id,MESA-050,05_resultados_mesa.csv,Votos nulos o inválidos estadísticamente atípicos,votos_nulos_pct=0.2286; votos_invalidos_pct=0.2000,Revisar actas de nulidad/invalidez y trazas de clasificación.,1
DET-RES-06-000025,RES-06,media,Resultados por mesa,mesa_id,MESA-001,05_resultados_mesa.csv,Concentración extrema del ganador,concentracion_ganador_pct=0.9024 ; margen_victoria_pct=0.8537,Comparar contra patrones históricos simulados y vecinos.,1
DET-RES-06-000026,RES-06,media,Resultados por mesa,mesa_id,MESA-022,05_resultados_mesa.csv,Concentración extrema del ganador,concentracion_ganador_pct=0.9024 ; margen_victoria_pct=0.8537,Comparar contra patrones históricos simulados y vecinos.,1
DET-RES-06-000027,RES-06,media,Resultados por mesa,mesa_id,MESA-024,05_resultados_mesa.csv,Concentración extrema del ganador,concentracion_ganador_pct=0.9189 ; margen_victoria_pct=0.8919,Comparar contra patrones históricos simulados y vecinos.,1
DET-RES-06-000028,RES-06,media,Resultados por mesa,mesa_id,MESA-030,05_resultados_mesa.csv,Concentración extrema del ganador,concentracion_ganador_pct=0.9149 ; margen_victoria_pct=0.8723,Comparar contra patrones históricos simulados y vecinos.,1
DET-LOG-01-000001,LOG-01,critica,Logs e integridad,evento_id,EVT-0000061,06_logs_eventos.csv,Modificación posterior al cierre sin aprobación,accion=modificar_resultado; timestamp=2026-06-03 18:39:00; aprobado_por_vacio,Escalar revisión de control de cambios post-cierre.,3
DET-LOG-01-000002,LOG-01,critica,Logs e integridad,evento_id,EVT-0000121,06_logs_eventos.csv,Modificación posterior al cierre sin aprobación,accion=modificar_resultado; timestamp=2026-06-03 16:46:00; aprobado_por_vacio,Escalar revisión de control de cambios post-cierre.,3
DET-LOG-01-000003,LOG-01,critica,Logs e integridad,evento_id,EVT-0000477,06_logs_eventos.csv,Modificación posterior al cierre sin aprobación,accion=modificar_resultado; timestamp=2026-06-03 16:32:00; aprobado_por_vacio,Escalar revisión de control de cambios post-cierre.,3
DET-LOG-01-000004,LOG-01,critica,Logs e integridad,evento_id,EVT-0000479,06_logs_eventos.csv,Modificación posterior al cierre sin aprobación,accion=modificar_resultado; timestamp=2026-06-03 16:42:00; aprobado_por_vacio,Escalar revisión de control de cambios post-cierre.,3
DET-LOG-01-000005,LOG-01,critica,Logs e integridad,evento_id,EVT-0000491,06_logs_eventos.csv,Modificación posterior al cierre sin aprobación,accion=modificar_resultado; timestamp=2026-06-03 17:33:00; aprobado_por_vacio,Escalar revisión de control de cambios post-cierre.,3
DET-LOG-01-000006,LOG-01,critica,Logs e integridad,evento_id,EVT-0000717,06_logs_eventos.csv,Modificación posterior al cierre sin aprobación,accion=modificar_resultado; timestamp=2026-06-03 16:33:00; aprobado_por_vacio,Escalar revisión de control de cambios post-cierre.,3
DET-LOG-01-000007,LOG-01,critica,Logs e integridad,evento_id,EVT-0000736,06_logs_eventos.csv,Modificación posterior al cierre sin aprobación,accion=modificar_resultado; timestamp=2026-06-03 17:40:00; aprobado_por_vacio,Escalar revisión de control de cambios post-cierre.,3
DET-LOG-01-000008,LOG-01,critica,Logs e integridad,evento_id,EVT-0000769,06_logs_eventos.csv,Modificación posterior al cierre sin aprobación,accion=modificar_resultado; timestamp=2026-06-03 17:10:00; aprobado_por_vacio,Escalar revisión de control de cambios post-cierre.,3
DET-LOG-01-000009,LOG-01,critica,Logs e integridad,evento_id,EVT-0000910,06_logs_eventos.csv,Modificación posterior al cierre sin aprobación,accion=modificar_resultado; timestamp=2026-06-03 16:25:00; aprobado_por_vacio,Escalar revisión de control de cambios post-cierre.,3
DET-LOG-01-000010,LOG-01,critica,Logs e integridad,evento_id,EVT-0000972,06_logs_eventos.csv,Modificación posterior al cierre sin aprobación,accion=modificar_resultado; timestamp=2026-06-03 19:33:00; aprobado_por_vacio,Escalar revisión de control de cambios post-cierre.,3
DET-LOG-01-000011,LOG-01,critica,Logs e integridad,evento_id,EVT-0001104,06_logs_eventos.csv,Modificación posterior al cierre sin aprobación,accion=modificar_resultado; timestamp=2026-06-03 16:22:00; aprobado_por_vacio,Escalar revisión de control de cambios post-cierre.,3
DET-LOG-01-000012,LOG-01,critica,Logs e integridad,evento_id,EVT-0001292,06_logs_eventos.csv,Modificación posterior al cierre sin aprobación,accion=modificar_resultado; timestamp=2026-06-03 16:28:00; aprobado_por_vacio,Escalar revisión de control de cambios post-cierre.,3
DET-LOG-01-000013,LOG-01,critica,Logs e integridad,evento_id,EVT-0001297,06_logs_eventos.csv,Modificación posterior al cierre sin aprobación,accion=modificar_resultado; timestamp=2026-06-03 17:19:00; aprobado_por_vacio,Escalar revisión de control de cambios post-cierre.,3
DET-LOG-01-000014,LOG-01,critica,Logs e integridad,evento_id,EVT-0001347,06_logs_eventos.csv,Modificación posterior al cierre sin aprobación,accion=modificar_resultado; timestamp=2026-06-03 19:36:00; aprobado_por_vacio,Escalar revisión de control de cambios post-cierre.,3
DET-LOG-01-000015,LOG-01,critica,Logs e integridad,evento_id,EVT-0001358,06_logs_eventos.csv,Modificación posterior al cierre sin aprobación,accion=modificar_resultado; timestamp=2026-06-03 19:22:00; aprobado_por_vacio,Escalar revisión de control de cambios post-cierre.,3
DET-LOG-01-000016,LOG-01,critica,Logs e integridad,evento_id,EVT-0001428,06_logs_eventos.csv,Modificación posterior al cierre sin aprobación,accion=modificar_resultado; timestamp=2026-06-03 18:22:00; aprobado_por_vacio,Escalar revisión de control de cambios post-cierre.,3
DET-LOG-01-000017,LOG-01,critica,Logs e integridad,evento_id,EVT-0001553,06_logs_eventos.csv,Modificación posterior al cierre sin aprobación,accion=modificar_resultado; timestamp=2026-06-03 18:06:00; aprobado_por_vacio,Escalar revisión de control de cambios post-cierre.,3
DET-LOG-01-000018,LOG-01,critica,Logs e integridad,evento_id,EVT-0001572,06_logs_eventos.csv,Modificación posterior al cierre sin aprobación,accion=modificar_resultado; timestamp=2026-06-03 20:37:00; aprobado_por_vacio,Escalar revisión de control de cambios post-cierre.,3
DET-LOG-01-000019,LOG-01,critica,Logs e integridad,evento_id,EVT-0001779,06_logs_eventos.csv,Modificación posterior al cierre sin aprobación,accion=modificar_resultado; timestamp=2026-06-03 18:33:00; aprobado_por_vacio,Escalar revisión de control de cambios post-cierre.,3
DET-LOG-01-000020,LOG-01,critica,Logs e integridad,evento_id,EVT-0001788,06_logs_eventos.csv,Modificación posterior al cierre sin aprobación,accion=modificar_resultado; timestamp=2026-06-03 17:39:00; aprobado_por_vacio,Escalar revisión de control de cambios post-cierre.,3
DET-LOG-02-000021,LOG-02,critica,Logs e integridad,evento_id,EVT-0000061,06_logs_eventos.csv,Acción no permitida por el rol del usuario,rol=CLASIFICADOR_MANUAL; accion=modificar_resultado,Corregir matriz RBAC y validar permisos efectivos.,3
DET-LOG-02-000022,LOG-02,critica,Logs e integridad,evento_id,EVT-0000106,06_logs_eventos.csv,Acción no permitida por el rol del usuario,rol=CLASIFICADOR_MANUAL; accion=modificar_resultado,Corregir matriz RBAC y validar permisos efectivos.,3
DET-LOG-02-000023,LOG-02,critica,Logs e integridad,evento_id,EVT-0000176,06_logs_eventos.csv,Acción no permitida por el rol del usuario,rol=AUDITOR; accion=modificar_resultado,Corregir matriz RBAC y validar permisos efectivos.,3
DET-LOG-02-000024,LOG-02,critica,Logs e integridad,evento_id,EVT-0000256,06_logs_eventos.csv,Acción no permitida por el rol del usuario,rol=OPERADOR_PADRON; accion=modificar_resultado,Corregir matriz RBAC y validar permisos efectivos.,3
DET-LOG-02-000025,LOG-02,critica,Logs e integridad,evento_id,EVT-0000342,06_logs_eventos.csv,Acción no permitida por el rol del usuario,rol=CLASIFICADOR_MANUAL; accion=exportar_reporte,Corregir matriz RBAC y validar permisos efectivos.,3
DET-LOG-02-000026,LOG-02,critica,Logs e integridad,evento_id,EVT-0000343,06_logs_eventos.csv,Acción no permitida por el rol del usuario,rol=JURADO_MESA; accion=aprobar_correccion,Corregir matriz RBAC y validar permisos efectivos.,3
DET-LOG-02-000027,LOG-02,critica,Logs e integridad,evento_id,EVT-0000347,06_logs_eventos.csv,Acción no permitida por el rol del usuario,rol=JURADO_MESA; accion=clasificar_voto,Corregir matriz RBAC y validar permisos efectivos.,3
DET-LOG-02-000028,LOG-02,critica,Logs e integridad,evento_id,EVT-0000378,06_logs_eventos.csv,Acción no permitida por el rol del usuario,rol=AUDITOR; accion=aprobar_correccion,Corregir matriz RBAC y validar permisos efectivos.,3
DET-LOG-02-000029,LOG-02,critica,Logs e integridad,evento_id,EVT-0000402,06_logs_eventos.csv,Acción no permitida por el rol del usuario,rol=CLASIFICADOR_MANUAL; accion=actualizar_padron,Corregir matriz RBAC y validar permisos efectivos.,3
DET-LOG-02-000030,LOG-02,critica,Logs e integridad,evento_id,EVT-0000412,06_logs_eventos.csv,Acción no permitida por el rol del usuario,rol=SUPERVISOR_ESCRUTINIO; accion=crear_registro,Corregir matriz RBAC y validar permisos efectivos.,3
DET-LOG-02-000031,LOG-02,critica,Logs e integridad,evento_id,EVT-0000416,06_logs_eventos.csv,Acción no permitida por el rol del usuario,rol=AUDITOR; accion=modificar_resultado,Corregir matriz RBAC y validar permisos efectivos.,3
DET-LOG-02-000032,LOG-02,critica,Logs e integridad,evento_id,EVT-0000418,06_logs_eventos.csv,Acción no permitida por el rol del usuario,rol=CLASIFICADOR_MANUAL; accion=crear_registro,Corregir matriz RBAC y validar permisos efectivos.,3
DET-LOG-02-000033,LOG-02,critica,Logs e integridad,evento_id,EVT-0000439,06_logs_eventos.csv,Acción no permitida por el rol del usuario,rol=OPERADOR_PADRON; accion=aprobar_correccion,Corregir matriz RBAC y validar permisos efectivos.,3
DET-LOG-02-000034,LOG-02,critica,Logs e integridad,evento_id,EVT-0000453,06_logs_eventos.csv,Acción no permitida por el rol del usuario,rol=JURADO_MESA; accion=aprobar_correccion,Corregir matriz RBAC y validar permisos efectivos.,3
DET-LOG-02-000035,LOG-02,critica,Logs e integridad,evento_id,EVT-0000465,06_logs_eventos.csv,Acción no permitida por el rol del usuario,rol=OPERADOR_PADRON; accion=aprobar_correccion,Corregir matriz RBAC y validar permisos efectivos.,3
DET-LOG-02-000036,LOG-02,critica,Logs e integridad,evento_id,EVT-0000470,06_logs_eventos.csv,Acción no permitida por el rol del usuario,rol=CLASIFICADOR_MANUAL; accion=cargar_resultado,Corregir matriz RBAC y validar permisos efectivos.,3
DET-LOG-02-000037,LOG-02,critica,Logs e integridad,evento_id,EVT-0000477,06_logs_eventos.csv,Acción no permitida por el rol del usuario,rol=CLASIFICADOR_MANUAL; accion=modificar_resultado,Corregir matriz RBAC y validar permisos efectivos.,3
DET-LOG-02-000038,LOG-02,critica,Logs e integridad,evento_id,EVT-0000479,06_logs_eventos.csv,Acción no permitida por el rol del usuario,rol=JURADO_MESA; accion=modificar_resultado,Corregir matriz RBAC y validar permisos efectivos.,3
DET-LOG-02-000039,LOG-02,critica,Logs e integridad,evento_id,EVT-0000491,06_logs_eventos.csv,Acción no permitida por el rol del usuario,rol=OPERADOR_PADRON; accion=modificar_resultado,Corregir matriz RBAC y validar permisos efectivos.,3
DET-LOG-02-000040,LOG-02,critica,Logs e integridad,evento_id,EVT-0000528,06_logs_eventos.csv,Acción no permitida por el rol del usuario,rol=OPERADOR_PADRON; accion=generar_hash,Corregir matriz RBAC y validar permisos efectivos.,3
DET-LOG-02-000041,LOG-02,critica,Logs e integridad,evento_id,EVT-0000535,06_logs_eventos.csv,Acción no permitida por el rol del usuario,rol=OPERADOR_TECNICO; accion=cargar_resultado,Corregir matriz RBAC y validar permisos efectivos.,3
DET-LOG-02-000042,LOG-02,critica,Logs e integridad,evento_id,EVT-0000564,06_logs_eventos.csv,Acción no permitida por el rol del usuario,rol=OPERADOR_PADRON; accion=exportar_reporte,Corregir matriz RBAC y validar permisos efectivos.,3
DET-LOG-02-000043,LOG-02,critica,Logs e integridad,evento_id,EVT-0000591,06_logs_eventos.csv,Acción no permitida por el rol del usuario,rol=CLASIFICADOR_MANUAL; accion=cargar_resultado,Corregir matriz RBAC y validar permisos efectivos.,3
DET-LOG-02-000044,LOG-02,critica,Logs e integridad,evento_id,EVT-0000616,06_logs_eventos.csv,Acción no permitida por el rol del usuario,rol=CLASIFICADOR_MANUAL; accion=aprobar_correccion,Corregir matriz RBAC y validar permisos efectivos.,3
DET-LOG-02-000045,LOG-02,critica,Logs e integridad,evento_id,EVT-0000637,06_logs_eventos.csv,Acción no permitida por el rol del usuario,rol=AUDITOR; accion=cargar_resultado,Corregir matriz RBAC y validar permisos efectivos.,3
DET-LOG-02-000046,LOG-02,critica,Logs e integridad,evento_id,EVT-0000657,06_logs_eventos.csv,Acción no permitida por el rol del usuario,rol=OPERADOR_PADRON; accion=cargar_resultado,Corregir matriz RBAC y validar permisos efectivos.,3
DET-LOG-02-000047,LOG-02,critica,Logs e integridad,evento_id,EVT-0000663,06_logs_eventos.csv,Acción no permitida por el rol del usuario,rol=AUDITOR; accion=cargar_resultado,Corregir matriz RBAC y validar permisos efectivos.,3
DET-LOG-02-000048,LOG-02,critica,Logs e integridad,evento_id,EVT-0000709,06_logs_eventos.csv,Acción no permitida por el rol del usuario,rol=OPERADOR_TECNICO; accion=modificar_resultado,Corregir matriz RBAC y validar permisos efectivos.,3
DET-LOG-02-000049,LOG-02,critica,Logs e integridad,evento_id,EVT-0000717,06_logs_eventos.csv,Acción no permitida por el rol del usuario,rol=CLASIFICADOR_MANUAL; accion=modificar_resultado,Corregir matriz RBAC y validar permisos efectivos.,3
DET-LOG-02-000050,LOG-02,critica,Logs e integridad,evento_id,EVT-0000736,06_logs_eventos.csv,Acción no permitida por el rol del usuario,rol=JURADO_MESA; accion=modificar_resultado,Corregir matriz RBAC y validar permisos efectivos.,3
DET-LOG-02-000051,LOG-02,critica,Logs e integridad,evento_id,EVT-0000759,06_logs_eventos.csv,Acción no permitida por el rol del usuario,rol=JURADO_MESA; accion=aprobar_correccion,Corregir matriz RBAC y validar permisos efectivos.,3
DET-LOG-02-000052,LOG-02,critica,Logs e integridad,evento_id,EVT-0000767,06_logs_eventos.csv,Acción no permitida por el rol del usuario,rol=SUPERVISOR_ESCRUTINIO; accion=crear_registro,Corregir matriz RBAC y validar permisos efectivos.,3
DET-LOG-02-000053,LOG-02,critica,Logs e integridad,evento_id,EVT-0000769,06_logs_eventos.csv,Acción no permitida por el rol del usuario,rol=CLASIFICADOR_MANUAL; accion=modificar_resultado,Corregir matriz RBAC y validar permisos efectivos.,3
DET-LOG-02-000054,LOG-02,critica,Logs e integridad,evento_id,EVT-0000877,06_logs_eventos.csv,Acción no permitida por el rol del usuario,rol=SERVICIO_SISTEMA; accion=registrar_checkin,Corregir matriz RBAC y validar permisos efectivos.,3
DET-LOG-02-000055,LOG-02,critica,Logs e integridad,evento_id,EVT-0000888,06_logs_eventos.csv,Acción no permitida por el rol del usuario,rol=JURADO_MESA; accion=crear_registro,Corregir matriz RBAC y validar permisos efectivos.,3
DET-LOG-02-000056,LOG-02,critica,Logs e integridad,evento_id,EVT-0000910,06_logs_eventos.csv,Acción no permitida por el rol del usuario,rol=JURADO_MESA; accion=modificar_resultado,Corregir matriz RBAC y validar permisos efectivos.,3
DET-LOG-02-000057,LOG-02,critica,Logs e integridad,evento_id,EVT-0000913,06_logs_eventos.csv,Acción no permitida por el rol del usuario,rol=OPERADOR_PADRON; accion=modificar_resultado,Corregir matriz RBAC y validar permisos efectivos.,3
DET-LOG-02-000058,LOG-02,critica,Logs e integridad,evento_id,EVT-0000967,06_logs_eventos.csv,Acción no permitida por el rol del usuario,rol=JURADO_MESA; accion=aprobar_correccion,Corregir matriz RBAC y validar permisos efectivos.,3
DET-LOG-02-000059,LOG-02,critica,Logs e integridad,evento_id,EVT-0000972,06_logs_eventos.csv,Acción no permitida por el rol del usuario,rol=CLASIFICADOR_MANUAL; accion=modificar_resultado,Corregir matriz RBAC y validar permisos efectivos.,3
DET-LOG-02-000060,LOG-02,critica,Logs e integridad,evento_id,EVT-0000994,06_logs_eventos.csv,Acción no permitida por el rol del usuario,rol=JURADO_MESA; accion=clasificar_voto,Corregir matriz RBAC y validar permisos efectivos.,3
DET-LOG-02-000061,LOG-02,critica,Logs e integridad,evento_id,EVT-0001013,06_logs_eventos.csv,Acción no permitida por el rol del usuario,rol=SUPERVISOR_ESCRUTINIO; accion=registrar_checkin,Corregir matriz RBAC y validar permisos efectivos.,3
DET-LOG-02-000062,LOG-02,critica,Logs e integridad,evento_id,EVT-0001052,06_logs_eventos.csv,Acción no permitida por el rol del usuario,rol=JURADO_MESA; accion=aprobar_correccion,Corregir matriz RBAC y validar permisos efectivos.,3
DET-LOG-02-000063,LOG-02,critica,Logs e integridad,evento_id,EVT-0001075,06_logs_eventos.csv,Acción no permitida por el rol del usuario,rol=JURADO_MESA; accion=modificar_resultado,Corregir matriz RBAC y validar permisos efectivos.,3
DET-LOG-02-000064,LOG-02,critica,Logs e integridad,evento_id,EVT-0001095,06_logs_eventos.csv,Acción no permitida por el rol del usuario,rol=JURADO_MESA; accion=aprobar_correccion,Corregir matriz RBAC y validar permisos efectivos.,3
DET-LOG-02-000065,LOG-02,critica,Logs e integridad,evento_id,EVT-0001104,06_logs_eventos.csv,Acción no permitida por el rol del usuario,rol=AUDITOR; accion=modificar_resultado,Corregir matriz RBAC y validar permisos efectivos.,3
DET-LOG-02-000066,LOG-02,critica,Logs e integridad,evento_id,EVT-0001115,06_logs_eventos.csv,Acción no permitida por el rol del usuario,rol=OPERADOR_TECNICO; accion=crear_registro,Corregir matriz RBAC y validar permisos efectivos.,3
DET-LOG-02-000067,LOG-02,critica,Logs e integridad,evento_id,EVT-0001145,06_logs_eventos.csv,Acción no permitida por el rol del usuario,rol=JURADO_MESA; accion=modificar_resultado,Corregir matriz RBAC y validar permisos efectivos.,3
DET-LOG-02-000068,LOG-02,critica,Logs e integridad,evento_id,EVT-0001181,06_logs_eventos.csv,Acción no permitida por el rol del usuario,rol=SERVICIO_SISTEMA; accion=aprobar_correccion,Corregir matriz RBAC y validar permisos efectivos.,3
DET-LOG-02-000069,LOG-02,critica,Logs e integridad,evento_id,EVT-0001194,06_logs_eventos.csv,Acción no permitida por el rol del usuario,rol=SERVICIO_SISTEMA; accion=modificar_resultado,Corregir matriz RBAC y validar permisos efectivos.,3
DET-LOG-02-000070,LOG-02,critica,Logs e integridad,evento_id,EVT-0001206,06_logs_eventos.csv,Acción no permitida por el rol del usuario,rol=JURADO_MESA; accion=aprobar_correccion,Corregir matriz RBAC y validar permisos efectivos.,3
DET-LOG-02-000071,LOG-02,critica,Logs e integridad,evento_id,EVT-0001207,06_logs_eventos.csv,Acción no permitida por el rol del usuario,rol=OPERADOR_PADRON; accion=modificar_resultado,Corregir matriz RBAC y validar permisos efectivos.,3
DET-LOG-02-000072,LOG-02,critica,Logs e integridad,evento_id,EVT-0001209,06_logs_eventos.csv,Acción no permitida por el rol del usuario,rol=JURADO_MESA; accion=modificar_resultado,Corregir matriz RBAC y validar permisos efectivos.,3
DET-LOG-02-000073,LOG-02,critica,Logs e integridad,evento_id,EVT-0001225,06_logs_eventos.csv,Acción no permitida por el rol del usuario,rol=SUPERVISOR_ESCRUTINIO; accion=exportar_reporte,Corregir matriz RBAC y validar permisos efectivos.,3
DET-LOG-02-000074,LOG-02,critica,Logs e integridad,evento_id,EVT-0001232,06_logs_eventos.csv,Acción no permitida por el rol del usuario,rol=SUPERVISOR_ESCRUTINIO; accion=generar_hash,Corregir matriz RBAC y validar permisos efectivos.,3
DET-LOG-02-000075,LOG-02,critica,Logs e integridad,evento_id,EVT-0001235,06_logs_eventos.csv,Acción no permitida por el rol del usuario,rol=ANALISTA_SEGURIDAD; accion=modificar_resultado,Corregir matriz RBAC y validar permisos efectivos.,3
DET-LOG-02-000076,LOG-02,critica,Logs e integridad,evento_id,EVT-0001253,06_logs_eventos.csv,Acción no permitida por el rol del usuario,rol=CLASIFICADOR_MANUAL; accion=modificar_resultado,Corregir matriz RBAC y validar permisos efectivos.,3
DET-LOG-02-000077,LOG-02,critica,Logs e integridad,evento_id,EVT-0001269,06_logs_eventos.csv,Acción no permitida por el rol del usuario,rol=OPERADOR_TECNICO; accion=aprobar_correccion,Corregir matriz RBAC y validar permisos efectivos.,3
DET-LOG-02-000078,LOG-02,critica,Logs e integridad,evento_id,EVT-0001277,06_logs_eventos.csv,Acción no permitida por el rol del usuario,rol=OPERADOR_TECNICO; accion=modificar_resultado,Corregir matriz RBAC y validar permisos efectivos.,3
DET-LOG-02-000079,LOG-02,critica,Logs e integridad,evento_id,EVT-0001292,06_logs_eventos.csv,Acción no permitida por el rol del usuario,rol=SERVICIO_SISTEMA; accion=modificar_resultado,Corregir matriz RBAC y validar permisos efectivos.,3
DET-LOG-02-000080,LOG-02,critica,Logs e integridad,evento_id,EVT-0001297,06_logs_eventos.csv,Acción no permitida por el rol del usuario,rol=OPERADOR_PADRON; accion=modificar_resultado,Corregir matriz RBAC y validar permisos efectivos.,3
DET-LOG-02-000081,LOG-02,critica,Logs e integridad,evento_id,EVT-0001322,06_logs_eventos.csv,Acción no permitida por el rol del usuario,rol=OPERADOR_TECNICO; accion=aprobar_correccion,Corregir matriz RBAC y validar permisos efectivos.,3
DET-LOG-02-000082,LOG-02,critica,Logs e integridad,evento_id,EVT-0001332,06_logs_eventos.csv,Acción no permitida por el rol del usuario,rol=JURADO_MESA; accion=modificar_resultado,Corregir matriz RBAC y validar permisos efectivos.,3
DET-LOG-02-000083,LOG-02,critica,Logs e integridad,evento_id,EVT-0001334,06_logs_eventos.csv,Acción no permitida por el rol del usuario,rol=OPERADOR_PADRON; accion=generar_hash,Corregir matriz RBAC y validar permisos efectivos.,3
DET-LOG-02-000084,LOG-02,critica,Logs e integridad,evento_id,EVT-0001347,06_logs_eventos.csv,Acción no permitida por el rol del usuario,rol=AUDITOR; accion=modificar_resultado,Corregir matriz RBAC y validar permisos efectivos.,3
DET-LOG-02-000085,LOG-02,critica,Logs e integridad,evento_id,EVT-0001349,06_logs_eventos.csv,Acción no permitida por el rol del usuario,rol=CLASIFICADOR_MANUAL; accion=crear_registro,Corregir matriz RBAC y validar permisos efectivos.,3
DET-LOG-02-000086,LOG-02,critica,Logs e integridad,evento_id,EVT-0001358,06_logs_eventos.csv,Acción no permitida por el rol del usuario,rol=OPERADOR_TECNICO; accion=modificar_resultado,Corregir matriz RBAC y validar permisos efectivos.,3
DET-LOG-02-000087,LOG-02,critica,Logs e integridad,evento_id,EVT-0001373,06_logs_eventos.csv,Acción no permitida por el rol del usuario,rol=OPERADOR_TECNICO; accion=aprobar_correccion,Corregir matriz RBAC y validar permisos efectivos.,3
DET-LOG-02-000088,LOG-02,critica,Logs e integridad,evento_id,EVT-0001428,06_logs_eventos.csv,Acción no permitida por el rol del usuario,rol=AUDITOR; accion=modificar_resultado,Corregir matriz RBAC y validar permisos efectivos.,3
DET-LOG-02-000089,LOG-02,critica,Logs e integridad,evento_id,EVT-0001473,06_logs_eventos.csv,Acción no permitida por el rol del usuario,rol=OPERADOR_PADRON; accion=aprobar_correccion,Corregir matriz RBAC y validar permisos efectivos.,3
DET-LOG-02-000090,LOG-02,critica,Logs e integridad,evento_id,EVT-0001519,06_logs_eventos.csv,Acción no permitida por el rol del usuario,rol=CLASIFICADOR_MANUAL; accion=aprobar_correccion,Corregir matriz RBAC y validar permisos efectivos.,3
DET-LOG-02-000091,LOG-02,critica,Logs e integridad,evento_id,EVT-0001540,06_logs_eventos.csv,Acción no permitida por el rol del usuario,rol=JURADO_MESA; accion=modificar_resultado,Corregir matriz RBAC y validar permisos efectivos.,3
DET-LOG-02-000092,LOG-02,critica,Logs e integridad,evento_id,EVT-0001542,06_logs_eventos.csv,Acción no permitida por el rol del usuario,rol=JURADO_MESA; accion=cargar_resultado,Corregir matriz RBAC y validar permisos efectivos.,3
DET-LOG-02-000093,LOG-02,critica,Logs e integridad,evento_id,EVT-0001552,06_logs_eventos.csv,Acción no permitida por el rol del usuario,rol=AUDITOR; accion=publicar_reporte,Corregir matriz RBAC y validar permisos efectivos.,3
DET-LOG-02-000094,LOG-02,critica,Logs e integridad,evento_id,EVT-0001553,06_logs_eventos.csv,Acción no permitida por el rol del usuario,rol=JURADO_MESA; accion=modificar_resultado,Corregir matriz RBAC y validar permisos efectivos.,3
DET-LOG-02-000095,LOG-02,critica,Logs e integridad,evento_id,EVT-0001572,06_logs_eventos.csv,Acción no permitida por el rol del usuario,rol=JURADO_MESA; accion=modificar_resultado,Corregir matriz RBAC y validar permisos efectivos.,3
DET-LOG-02-000096,LOG-02,critica,Logs e integridad,evento_id,EVT-0001597,06_logs_eventos.csv,Acción no permitida por el rol del usuario,rol=ANALISTA_SEGURIDAD; accion=modificar_resultado,Corregir matriz RBAC y validar permisos efectivos.,3
DET-LOG-02-000097,LOG-02,critica,Logs e integridad,evento_id,EVT-0001622,06_logs_eventos.csv,Acción no permitida por el rol del usuario,rol=ANALISTA_SEGURIDAD; accion=generar_hash,Corregir matriz RBAC y validar permisos efectivos.,3
DET-LOG-02-000098,LOG-02,critica,Logs e integridad,evento_id,EVT-0001626,06_logs_eventos.csv,Acción no permitida por el rol del usuario,rol=OPERADOR_PADRON; accion=modificar_resultado,Corregir matriz RBAC y validar permisos efectivos.,3
DET-LOG-02-000099,LOG-02,critica,Logs e integridad,evento_id,EVT-0001640,06_logs_eventos.csv,Acción no permitida por el rol del usuario,rol=AUDITOR; accion=crear_registro,Corregir matriz RBAC y validar permisos efectivos.,3
DET-LOG-02-000100,LOG-02,critica,Logs e integridad,evento_id,EVT-0001726,06_logs_eventos.csv,Acción no permitida por el rol del usuario,rol=JURADO_MESA; accion=exportar_reporte,Corregir matriz RBAC y validar permisos efectivos.,3
DET-LOG-02-000101,LOG-02,critica,Logs e integridad,evento_id,EVT-0001743,06_logs_eventos.csv,Acción no permitida por el rol del usuario,rol=SERVICIO_SISTEMA; accion=modificar_resultado,Corregir matriz RBAC y validar permisos efectivos.,3
DET-LOG-02-000102,LOG-02,critica,Logs e integridad,evento_id,EVT-0001779,06_logs_eventos.csv,Acción no permitida por el rol del usuario,rol=CLASIFICADOR_MANUAL; accion=modificar_resultado,Corregir matriz RBAC y validar permisos efectivos.,3
DET-LOG-02-000103,LOG-02,critica,Logs e integridad,evento_id,EVT-0001786,06_logs_eventos.csv,Acción no permitida por el rol del usuario,rol=JURADO_MESA; accion=modificar_resultado,Corregir matriz RBAC y validar permisos efectivos.,3
DET-LOG-02-000104,LOG-02,critica,Logs e integridad,evento_id,EVT-0001788,06_logs_eventos.csv,Acción no permitida por el rol del usuario,rol=ANALISTA_SEGURIDAD; accion=modificar_resultado,Corregir matriz RBAC y validar permisos efectivos.,3
